Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_INR,Current_Price_USD,Current_Price_INR,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
2023-10-01,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,517.05,50962.09,35.3,Great Indian Festival,In Stock,4.8,3747
2023-10-01,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,531.2,52601.86,33.5,Great Indian Festival,Out of Stock,4.3,2422
2023-10-01,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1005.38,98916.5,16.1,Big Billion Days,In Stock,4.4,741
2023-10-01,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,795.72,67865.14,33.6,Big Billion Days,In Stock,4.4,682
2023-10-01,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,986.47,96935.75,17.7,Great Indian Festival,In Stock,4.4,755
2023-10-01,Amazon,iPhone,iPhone 12 64GB,New,799,78302,466.79,45189.52,41.6,Great Indian Festival,In Stock,4.8,2863
2023-10-01,Amazon,iPhone,iPhone 12 64GB,New,799,78302,468.41,45619.68,41.4,Great Indian Festival,In Stock,4.5,5049
2023-10-01,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,415.02,40518.09,48.1,Big Billion Days,Out of Stock,4.5,5926
2023-10-01,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,578.76,57665.35,42.1,Great Indian Festival,In Stock,4.6,1776
2023-10-01,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,375.41,37320.88,53.0,Big Billion Days,Out of Stock,4.4,3192
2023-10-01,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,618.56,59644.27,48.4,Big Billion Days,Low Stock,4.5,1701
2023-10-01,Amazon,iPhone,iPhone 14 128GB,New,799,78302,564.25,55413.79,29.4,Great Indian Festival,In Stock,4.6,1112
2023-10-01,Amazon,iPhone,iPhone 14 128GB,New,799,78302,514.8,50470.85,35.6,Great Indian Festival,In Stock,4.5,1534
2023-10-01,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,693.93,68081.15,13.200000000000001,Big Billion Days,In Stock,4.4,36
2023-10-01,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1022.65,99461.16,14.7,Great Indian Festival,In Stock,4.8,58
2023-10-01,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1046.92,101542.51,12.7,Great Indian Festival,In Stock,4.3,51
2023-10-02,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,156.26,13300.64,63.6,Big Billion Days,In Stock,4.0,5497
2023-10-02,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,154.32,13185.26,64.0,Great Indian Festival,In Stock,4.3,6080
2023-10-02,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,210.31,20386.28,51.0,Great Indian Festival,Out of Stock,4.8,3526
2023-10-02,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,173.35,14813.07,59.599999999999994,Big Billion Days,In Stock,4.3,3753
2023-10-02,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,250.64,24748.82,41.6,Big Billion Days,Low Stock,4.4,3647
2023-10-02,Amazon,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,208.04,17896.86,51.5,Great Indian Festival,In Stock,4.3,1000
2023-10-02,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,196.06,16831.0,54.300000000000004,Big Billion Days,Low Stock,4.2,1449
2023-10-02,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,326.05,32013.58,24.0,Big Billion Days,In Stock,4.8,103
2023-10-02,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,385.57,38039.71,10.100000000000001,Great Indian Festival,Low Stock,4.8,79
2023-10-02,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,342.08,34015.88,20.3,Big Billion Days,In Stock,4.6,111
2023-10-02,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,360.15,35152.29,16.1,Big Billion Days,Out of Stock,4.8,64
2023-10-02,Flipkart,Watch,Apple Watch Ultra,New,799,78302,598.02,58035.08,25.2,Big Billion Days,Out of Stock,4.4,1562
2023-10-02,Flipkart,Watch,Apple Watch Ultra,New,799,78302,587.22,58382.11,26.5,Big Billion Days,In Stock,4.7,949
2023-10-02,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,569.49,48617.25,28.7,Big Billion Days,In Stock,4.1,78
2023-10-02,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,612.6,60453.09,23.3,Big Billion Days,Low Stock,4.7,133
2023-10-02,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,635.92,61247.8,36.3,Big Billion Days,In Stock,4.3,2067
2023-10-02,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,734.81,61982.99,38.7,Great Indian Festival,In Stock,4.4,961
2023-10-02,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,894.95,87608.86,25.4,Great Indian Festival,In Stock,4.3,2434
2023-10-02,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1679.98,164749.6,16.0,Great Indian Festival,In Stock,4.8,3071
2023-10-02,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1565.27,154057.53,21.7,Big Billion Days,Low Stock,4.5,1446
2023-10-02,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1291.05,108487.07,35.4,Big Billion Days,In Stock,4.0,543
2023-10-02,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1238.69,104562.04,38.0,Great Indian Festival,In Stock,4.3,1192
2023-10-02,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1724.39,166947.49,13.700000000000001,Big Billion Days,Out of Stock,4.3,1402
2023-10-02,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,403.14,39373.11,32.7,Great Indian Festival,In Stock,4.5,1515
2023-10-02,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,283.08,24478.34,52.7,Big Billion Days,Low Stock,4.3,989
2023-10-02,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,432.85,42066.39,27.700000000000003,Big Billion Days,In Stock,4.2,2795
2023-10-02,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,78302,416.55,35590.79,47.9,Big Billion Days,Low Stock,4.0,2968
2023-10-02,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,438.16,43308.26,45.2,Big Billion Days,Out of Stock,4.8,2581
2023-10-02,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,729.3,71558.14,39.2,Great Indian Festival,In Stock,4.7,1725
2023-10-02,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,701.37,68743.64,41.5,Great Indian Festival,In Stock,4.8,3471
2023-10-02,Flipkart,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,474.29,40300.67,52.5,Big Billion Days,In Stock,3.9,1839
2023-10-02,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,598.32,58982.33,40.1,Big Billion Days,Out of Stock,4.4,1475
2023-10-02,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,711.69,70217.91,28.799999999999997,Great Indian Festival,In Stock,4.7,1110
2023-10-02,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,594.59,50450.51,25.6,Great Indian Festival,In Stock,4.2,116
2023-10-02,Amazon,iPhone,iPhone 15 128GB,New,799,78302,661.98,63685.63,17.1,Great Indian Festival,In Stock,4.7,133
2023-10-02,Amazon,iPhone,iPhone 15 128GB,New,799,78302,649.15,64312.2,18.8,Great Indian Festival,Low Stock,4.8,122
2023-10-02,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1036.75,102285.88,13.5,Great Indian Festival,In Stock,4.6,57
2023-10-02,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1014.13,97755.31,15.4,Big Billion Days,In Stock,4.3,60
2023-10-02,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,989.46,98437.18,17.5,Great Indian Festival,In Stock,4.6,120
2023-10-03,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,218.36,21165.16,49.1,Great Indian Festival,Out of Stock,4.2,4480
2023-10-03,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,192.06,19043.8,55.2,Big Billion Days,Low Stock,4.4,3307
2023-10-03,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,267.82,25879.49,37.6,Big Billion Days,In Stock,4.9,1147
2023-10-03,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,343.04,33623.95,20.0,Great Indian Festival,In Stock,4.3,84
2023-10-03,Amazon,Watch,Apple Watch Ultra,New,799,78302,569.41,55836.17,28.7,Great Indian Festival,In Stock,4.8,1292
2023-10-03,Amazon,Watch,Apple Watch Ultra,New,799,78302,618.61,60068.59,22.6,Great Indian Festival,In Stock,4.7,614
2023-10-03,Amazon,Watch,Apple Watch Ultra,New,799,78302,639.26,61832.08,20.0,Great Indian Festival,In Stock,4.4,554
2023-10-03,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,591.2,49721.95,26.0,Great Indian Festival,In Stock,3.8,91
2023-10-03,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,689.59,67921.69,31.0,Big Billion Days,Out of Stock,4.2,3039
2023-10-03,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,693.82,68306.78,30.5,Great Indian Festival,In Stock,4.6,4963
2023-10-03,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1808.47,177329.22,9.5,Big Billion Days,In Stock,4.2,427
2023-10-03,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1649.0,164253.7,17.5,Big Billion Days,Out of Stock,4.6,852
2023-10-03,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,175.8,17530.69,46.6,Great Indian Festival,In Stock,4.6,3396
2023-10-03,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,166.82,16036.65,49.3,Great Indian Festival,In Stock,4.5,1283
2023-10-03,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,273.0,22840.39,54.400000000000006,Big Billion Days,Low Stock,3.9,4895
2023-10-03,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,338.52,33798.12,43.5,Big Billion Days,In Stock,4.8,4161
2023-10-03,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,378.75,37656.59,36.8,Big Billion Days,In Stock,4.9,1596
2023-10-03,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,419.2,41788.74,30.0,Great Indian Festival,In Stock,4.8,2213
2023-10-03,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,489.43,48234.24,38.7,Big Billion Days,Out of Stock,4.7,3422
2023-10-03,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,524.98,50808.36,34.300000000000004,Big Billion Days,In Stock,4.4,3477
2023-10-03,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,503.15,48660.97,37.0,Great Indian Festival,Low Stock,4.8,1830
2023-10-03,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,727.24,61055.21,39.300000000000004,Great Indian Festival,In Stock,4.0,1822
2023-10-03,Amazon,iPhone,iPhone 12 64GB,New,799,78302,476.37,47606.39,40.400000000000006,Great Indian Festival,In Stock,4.6,1722
2023-10-03,Amazon,iPhone,iPhone 12 64GB,New,799,78302,422.14,40933.21,47.199999999999996,Great Indian Festival,In Stock,4.6,5566
2023-10-03,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,392.07,38682.19,50.9,Big Billion Days,Low Stock,4.6,3862
2023-10-03,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,574.28,55391.85,42.5,Great Indian Festival,In Stock,4.6,1654
2023-10-03,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,588.62,57202.79,41.099999999999994,Great Indian Festival,In Stock,4.9,4954
2023-10-03,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,551.99,53427.35,44.7,Big Billion Days,Out of Stock,4.6,4366
2023-10-03,Amazon,iPhone,iPhone 13 128GB,New,799,78302,463.25,45378.57,42.0,Great Indian Festival,In Stock,4.8,2759
2023-10-03,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,756.92,74908.24,36.9,Great Indian Festival,In Stock,4.3,2679
2023-10-03,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,732.62,71277.69,38.9,Big Billion Days,Out of Stock,4.4,1861
2023-10-03,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,507.1,48977.42,36.5,Big Billion Days,Out of Stock,4.6,724
2023-10-03,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,447.7,43401.79,44.0,Big Billion Days,In Stock,4.4,1321
2023-10-03,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,647.81,64445.81,35.199999999999996,Great Indian Festival,Low Stock,4.6,936
2023-10-03,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,650.76,63525.16,34.9,Big Billion Days,Out of Stock,4.6,1457
2023-10-03,Amazon,iPhone,iPhone 15 128GB,New,799,78302,685.39,66301.24,14.2,Great Indian Festival,Out of Stock,4.8,65
2023-10-03,Amazon,iPhone,iPhone 15 128GB,New,799,78302,717.79,69299.98,10.2,Great Indian Festival,Out of Stock,4.5,98
2023-10-03,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,632.26,62619.6,20.9,Big Billion Days,Low Stock,4.4,58
2023-10-03,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,616.65,59585.83,22.8,Big Billion Days,Low Stock,4.5,68
2023-10-03,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,758.61,65299.37,36.7,Big Billion Days,In Stock,4.2,78
2023-10-03,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1060.5,105359.57,11.600000000000001,Big Billion Days,Out of Stock,4.4,54
2023-10-03,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,683.12,57745.94,43.0,Big Billion Days,Out of Stock,4.2,66
2023-10-04,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,208.2,20441.85,51.5,Great Indian Festival,Out of Stock,4.8,5809
2023-10-04,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,282.13,27874.81,34.2,Great Indian Festival,In Stock,4.8,1866
2023-10-04,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,279.9,27731.81,34.8,Big Billion Days,In Stock,4.7,1278
2023-10-04,Amazon,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,233.1,19611.3,45.7,Great Indian Festival,In Stock,4.4,1113
2023-10-04,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,282.99,27768.68,34.0,Big Billion Days,In Stock,4.5,1421
2023-10-04,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,284.92,28391.12,33.6,Great Indian Festival,In Stock,4.7,2125
2023-10-04,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,343.78,33710.49,19.900000000000002,Great Indian Festival,Out of Stock,4.3,82
2023-10-04,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,321.3,30929.05,25.1,Big Billion Days,In Stock,4.3,105
2023-10-04,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,354.1,34129.11,17.5,Big Billion Days,Out of Stock,4.8,83
2023-10-04,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,338.32,33685.35,21.099999999999998,Great Indian Festival,In Stock,4.6,104
2023-10-04,Flipkart,Watch,Apple Watch Ultra,New,799,78302,544.14,52580.45,31.900000000000002,Big Billion Days,Out of Stock,4.6,2068
2023-10-04,Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,466.74,39364.88,41.6,Great Indian Festival,In Stock,4.0,1124
2023-10-04,Amazon,Watch,Apple Watch Ultra,New,799,78302,622.2,61168.24,22.1,Great Indian Festival,In Stock,4.8,1010
2023-10-04,Flipkart,Watch,Apple Watch Ultra,New,799,78302,604.87,60356.49,24.3,Big Billion Days,Out of Stock,4.5,1222
2023-10-04,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,681.01,67405.57,14.799999999999999,Big Billion Days,Low Stock,4.2,62
2023-10-04,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,927.25,90932.91,22.7,Great Indian Festival,In Stock,4.6,2059
2023-10-04,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,872.79,86984.29,27.200000000000003,Great Indian Festival,In Stock,4.3,2274
2023-10-04,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,934.7,92857.63,22.0,Big Billion Days,In Stock,4.8,1967
2023-10-04,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1142.13,98864.0,42.9,Big Billion Days,In Stock,4.2,1110
2023-10-04,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1516.23,148855.3,24.2,Big Billion Days,Out of Stock,4.4,750
2023-10-04,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1312.47,111136.7,34.300000000000004,Big Billion Days,Out of Stock,3.9,696
2023-10-04,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,173.77,16774.01,47.199999999999996,Great Indian Festival,In Stock,4.9,1666
2023-10-04,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,400.86,40005.09,33.1,Great Indian Festival,In Stock,4.5,2409
2023-10-04,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,379.11,37042.61,36.7,Big Billion Days,In Stock,4.9,1049
2023-10-04,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,442.26,42538.76,26.200000000000003,Great Indian Festival,In Stock,4.3,3101
2023-10-04,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,360.97,30784.72,39.7,Big Billion Days,In Stock,4.3,970
2023-10-04,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,445.31,43415.51,25.7,Big Billion Days,In Stock,4.8,3005
2023-10-04,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,433.76,43063.53,27.6,Great Indian Festival,In Stock,4.4,1219
2023-10-04,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,482.1,47366.89,39.7,Great Indian Festival,In Stock,4.6,1903
2023-10-04,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1084.94,105485.06,9.5,Great Indian Festival,In Stock,4.2,1360
2023-10-04,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,341.31,28717.49,57.3,Great Indian Festival,In Stock,3.9,3689
2023-10-04,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,588.07,58188.53,41.099999999999994,Big Billion Days,In Stock,4.6,5915
2023-10-04,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,458.58,38845.25,54.1,Big Billion Days,Low Stock,4.0,3515
2023-10-04,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,579.2,57540.03,42.0,Great Indian Festival,Low Stock,4.5,5163
2023-10-04,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,635.67,63528.57,47.0,Big Billion Days,Out of Stock,4.5,4028
2023-10-04,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,549.93,47067.5,54.1,Great Indian Festival,Out of Stock,3.9,2192
2023-10-04,Amazon,iPhone,iPhone 14 128GB,New,799,78302,505.47,50470.18,36.7,Great Indian Festival,In Stock,4.4,838
2023-10-04,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,634.25,61439.88,36.5,Big Billion Days,In Stock,4.6,1468
2023-10-04,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,527.83,44478.01,47.199999999999996,Great Indian Festival,In Stock,4.4,1638
2023-10-04,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,670.35,65771.31,32.9,Great Indian Festival,In Stock,4.2,936
2023-10-04,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1004.65,99901.13,16.2,Great Indian Festival,In Stock,4.8,83
2023-10-04,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,896.92,88172.59,25.2,Big Billion Days,In Stock,4.7,131
2023-10-05,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,227.11,22681.17,47.099999999999994,Big Billion Days,Out of Stock,4.8,1806
2023-10-05,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,218.08,21371.27,49.2,Great Indian Festival,In Stock,4.7,2129
2023-10-05,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,297.16,29318.79,30.7,Big Billion Days,In Stock,4.8,1566
2023-10-05,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,344.33,33483.09,19.7,Great Indian Festival,Out of Stock,4.3,101
2023-10-05,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,350.24,33935.0,18.4,Big Billion Days,In Stock,4.2,54
2023-10-05,Flipkart,Watch,Apple Watch Ultra,New,799,78302,563.83,56167.94,29.4,Big Billion Days,Low Stock,4.8,1716
2023-10-05,Amazon,Watch,Apple Watch Ultra,New,799,78302,632.23,62914.85,20.9,Great Indian Festival,In Stock,4.6,1830
2023-10-05,Flipkart,Watch,Apple Watch Ultra,New,799,78302,556.47,54868.99,30.4,Big Billion Days,In Stock,4.4,1706
2023-10-05,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,656.14,63872.78,17.9,Great Indian Festival,In Stock,4.3,138
2023-10-05,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,663.6,65185.07,33.6,Great Indian Festival,Out of Stock,4.4,3170
2023-10-05,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,676.29,58533.29,43.6,Big Billion Days,In Stock,4.4,2233
2023-10-05,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,901.74,87983.86,24.8,Great Indian Festival,Out of Stock,4.7,2199
2023-10-05,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1634.57,158965.49,18.2,Big Billion Days,Low Stock,4.2,3529
2023-10-05,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1567.52,151048.47,21.6,Great Indian Festival,In Stock,4.9,3632
2023-10-05,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1727.47,171210.67,13.600000000000001,Great Indian Festival,In Stock,4.9,3758
2023-10-05,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1651.56,162181.73,17.4,Big Billion Days,Low Stock,4.8,1383
2023-10-05,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1702.78,168649.58,14.799999999999999,Big Billion Days,In Stock,4.3,2894
2023-10-05,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1692.51,166755.85,15.299999999999999,Great Indian Festival,In Stock,4.5,1099
2023-10-05,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1323.49,112601.3,33.800000000000004,Big Billion Days,In Stock,3.8,891
2023-10-05,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,169.83,16484.17,48.4,Great Indian Festival,In Stock,4.6,3601
2023-10-05,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1025.63,101703.33,14.499999999999998,Great Indian Festival,In Stock,4.7,1298
2023-10-05,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,878.24,73695.21,26.8,Great Indian Festival,In Stock,4.0,947
2023-10-05,Amazon,iPhone,iPhone 13 128GB,New,799,78302,443.55,44061.48,44.5,Great Indian Festival,In Stock,4.6,1199
2023-10-05,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,590.34,50378.0,50.8,Great Indian Festival,In Stock,4.3,1432
2023-10-05,Amazon,iPhone,iPhone 14 128GB,New,799,78302,541.91,52779.49,32.2,Great Indian Festival,Out of Stock,4.5,1319
2023-10-05,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,684.09,67433.22,31.5,Great Indian Festival,In Stock,4.5,1526
2023-10-05,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,671.14,65561.16,32.800000000000004,Great Indian Festival,Out of Stock,4.8,691
2023-10-05,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,629.8,61423.18,21.2,Big Billion Days,Low Stock,4.3,109
2023-10-05,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,504.52,42354.13,36.9,Great Indian Festival,In Stock,3.9,130
2023-10-05,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1038.9,101533.86,13.4,Great Indian Festival,In Stock,4.8,116
2023-10-05,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,856.44,73423.9,28.599999999999998,Great Indian Festival,In Stock,4.4,140
2023-10-06,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,219.74,21608.03,48.8,Great Indian Festival,In Stock,4.8,5355
2023-10-06,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,208.91,17565.66,51.300000000000004,Big Billion Days,Out of Stock,4.0,2497
2023-10-06,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,179.08,15032.77,58.3,Big Billion Days,Out of Stock,4.3,1723
2023-10-06,Flipkart,Watch,Apple Watch Ultra,New,799,78302,558.29,54485.88,30.099999999999998,Big Billion Days,Low Stock,4.2,1959
2023-10-06,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,511.27,43122.51,36.0,Great Indian Festival,In Stock,4.0,160
